vehicle_id,fuel_type,transmission,vehicle_segment,owner_type,engine_size_cc,horsepower_hp,curb_weight_kg,mileage_kmpl,odometer_reading_km,maintenance_score,vehicle_price_lakhs
TAT-VEH-1963,Petrol,Automatic,Hatchback,First,1320.4,,1368.6,25.63,55495.0,7.66,14.53
TAT-VEH-1964,Petrol,Manual,Luxury,First,2607.9,188.8,2077.1,17.53,15111.0,9.43,33.13
TAT-VEH-1965,Petrol,Automatic,Sedan,Second,1636.6,125.7,1685.4,14.27,18790.0,9.06,23.59
TAT-VEH-1966,Diesel,Automatic,Hatchback,First,,96.6,1488.5,16.04,7808.0,9.5,20.35
TAT-VEH-1967,Petrol,Manual,Hatchback,First,1326.2,106.8,1533.7,9.86,91998.0,6.43,15.9
TAT-VEH-1968,Diesel,Automatic,Hatchback,First,,80.9,1400.6,16.13,32605.0,8.62,13.99
TAT-VEH-1969,Diesel,Manual,SUV,Second,1940.2,128.9,1758.5,19.32,40204.0,9.74,22.19
TAT-VEH-1970,Diesel,Automatic,Hatchback,First,1110.5,61.7,1206.6,23.0,39919.0,9.01,10.39
TAT-VEH-1971,Electric,Manual,Sedan,Second,0.0,84.4,947.5,24.8,25781.0,7.57,14.68
TAT-VEH-1972,Diesel,Manual,Hatchback,First,1417.7,,1495.1,19.64,11623.0,10.0,17.28
TAT-VEH-1973,Petrol,Automatic,SUV,Second,1823.1,133.1,1818.5,14.53,63516.0,8.64,26.02
TAT-VEH-1974,Petrol,Manual,SUV,Second,1738.7,122.8,1699.9,16.31,8115.0,9.35,24.85
TAT-VEH-1975,Petrol,Automatic,SUV,First,2164.3,177.2,2027.3,13.94,6935.0,10.0,31.14
TAT-VEH-1976,,Manual,SUV,First,1799.0,149.7,1783.8,23.81,57727.0,7.64,25.88
TAT-VEH-1977,Petrol,Automatic,Hatchback,First,1054.5,75.1,1271.3,14.93,12541.0,9.16,12.41
TAT-VEH-1978,Diesel,Automatic,Hatchback,Third,980.5,52.0,1229.0,18.76,18488.0,10.0,15.43
TAT-VEH-1979,,Manual,SUV,First,1877.3,1081.2648802397855,1753.9,12.8,31016.0,,22.72
TAT-VEH-1980,Petrol,Manual,Sedan,Third,1481.5,103.9,1481.3,14.91,28850.0,7.85,18.54
TAT-VEH-1981,Diesel,Manual,Sedan,First,1546.6,,1542.3,21.34,57484.0,8.12,15.6
TAT-VEH-1982,Petrol,Manual,Hatchback,Second,1339.7,92.1,1438.9,12.3,45950.0,8.44,17.14
TAT-VEH-1983,Petrol,Manual,Hatchback,Second,1276.0,87.9,1496.6,13.25,48527.0,9.13,14.43
TAT-VEH-1984,Diesel,Automatic,Hatchback,Second,,83.0,1262.4,21.22,58338.0,8.14,14.09
TAT-VEH-1985,Diesel,Automatic,SUV,Third,1948.5,138.5,1838.5,14.87,17578.0,9.04,24.29
TAT-VEH-1986,Diesel,Automatic,Hatchback,First,1273.5,98.0,1393.9,21.96,19509.0,9.87,16.33
TAT-VEH-1987,Petrol,Automatic,Sedan,First,1752.5,135.8,1634.3,13.9,27931.0,9.07,22.14
TAT-VEH-1988,Petrol,Automatic,Hatchback,Second,1215.9,80.3,1435.3,14.33,18533.0,8.82,16.41
TAT-VEH-1989,CNG,Automatic,SUV,Second,1880.7,156.3,1835.6,22.25,190801.0,5.04,18.38
TAT-VEH-1990,Diesel,Manual,Hatchback,First,1048.1,66.8,1346.6,20.06,77703.0,7.7,10.52
TAT-VEH-1991,Diesel,Automatic,SUV,First,1636.7,103.3,1621.1,25.89,10096.0,9.51,21.09
TAT-VEH-1992,Petrol,Automatic,SUV,First,2164.6,166.9,2027.9,17.84,2252.0,9.84,33.98
TAT-VEH-1993,Diesel,Manual,Hatchback,First,,86.5,1443.5,16.58,3968.0,9.04,18.16
TAT-VEH-1994,Petrol,Manual,Luxury,First,3223.9,,2484.5,18.91,14591.0,9.07,39.93
TAT-VEH-1995,Petrol,Manual,Luxury,First,2941.5,191.8,2276.2,14.55,7462.0,9.59,33.55
TAT-VEH-1996,CNG,Manual,SUV,Second,2349.7,192.9,2116.8,27.25,36297.0,8.65,32.33
TAT-VEH-1997,Petrol,Automatic,SUV,First,1877.0,148.8,1740.0,17.92,89835.0,8.0,22.44
TAT-VEH-1998,Electric,Manual,Hatchback,First,0.0,102.5,973.7,14.64,62059.0,8.16,16.04
TAT-VEH-1999,Petrol,Manual,Sedan,First,1689.1,108.9,1598.0,12.49,12928.0,9.94,20.87
TAT-VEH-2000,Petrol,Automatic,Hatchback,First,1191.2,109.4,1335.2,,24935.0,9.09,20.17
TAT-VEH-2001,Diesel,Manual,Hatchback,Second,1105.7,74.1,1329.1,19.42,33908.0,9.46,13.71
TAT-VEH-2002,CNG,Manual,Luxury,Third,3230.0,232.2,2366.7,22.45,76782.0,7.84,38.61
TAT-VEH-2003,Diesel,Manual,Hatchback,First,1258.4,67.2,1361.1,,84220.0,7.4,11.25
TAT-VEH-2004,CNG,Automatic,SUV,Second,,152.3,1904.5,20.69,110217.0,6.64,21.93
TAT-VEH-2005,Diesel,Automatic,SUV,Second,2018.3,148.6,1804.1,18.75,34031.0,,28.76
TAT-VEH-2006,Diesel,Manual,SUV,Second,1988.5,157.7,1924.1,25.19,55328.0,8.52,23.59
TAT-VEH-2007,,Automatic,Luxury,First,3948.3,279.3,2757.1,26.11,7335.0,9.57,45.9
TAT-VEH-2008,Petrol,Manual,Hatchback,Third,1374.6,84.9,1502.9,22.07,39488.0,8.37,15.18
TAT-VEH-2009,Diesel,Automatic,Hatchback,First,1305.4,103.3,1498.9,21.47,14867.0,10.0,23.06
TAT-VEH-2010,Petrol,Automatic,Sedan,First,1520.4,126.1,1511.6,18.58,27431.0,8.27,24.3
TAT-VEH-2011,Electric,Automatic,Hatchback,First,0.0,,1137.3,26.94,47237.0,8.2,18.12
TAT-VEH-2012,Electric,Manual,Hatchback,First,0.0,167.0,1164.3,,15367.0,9.98,24.75
TAT-VEH-2013,Petrol,Automatic,Sedan,First,1699.4,127.9,1620.7,14.94,4412.0,9.86,26.91
TAT-VEH-2014,Diesel,Automatic,SUV,First,2127.5,172.7,1856.0,21.89,2463.0,9.7,30.46
TAT-VEH-2015,Electric,Manual,Sedan,First,0.0,138.2,1084.5,25.63,3008.0,,23.35
TAT-VEH-2016,Petrol,Automatic,Hatchback,Second,1200.9,59.8,1313.4,14.06,2377.0,9.84,13.92
TAT-VEH-2017,Diesel,Manual,SUV,Second,1922.1,142.3,1783.6,16.98,7262.0,8.68,25.63
TAT-VEH-2018,CNG,Automatic,Hatchback,First,1184.9,101.6,1403.8,24.78,14319.0,9.18,18.26
TAT-VEH-2019,Petrol,Manual,Hatchback,Second,721.4,45.0,1146.7,17.99,13251.0,10.0,10.29
TAT-VEH-2020,,Automatic,SUV,Second,2050.7,149.1,1821.1,21.23,196728.0,3.78,20.04
TAT-VEH-2021,Petrol,Manual,Sedan,Second,1400.3,102.9,1400.6,11.23,18438.0,9.08,19.16
TAT-VEH-2022,Electric,Manual,SUV,First,0.0,67.5,911.3,26.78,8134.0,9.24,12.28
TAT-VEH-2023,Electric,Manual,Hatchback,Second,0.0,181.8,1086.1,20.4,37491.0,,28.01
TAT-VEH-2024,Electric,Manual,SUV,Third,0.0,117.5,1061.4,21.34,89823.0,6.88,11.36
TAT-VEH-2025,Diesel,Manual,Sedan,Second,1816.5,142.3,1692.6,16.47,53003.0,8.58,24.18
TAT-VEH-2026,CNG,Manual,Sedan,First,1501.9,111.6,1562.8,29.9,17799.0,9.41,21.57
TAT-VEH-2027,CNG,Manual,Sedan,First,1260.2,109.6,1530.8,24.98,39110.0,9.15,20.96
TAT-VEH-2028,Petrol,Manual,SUV,First,1985.5,153.8,1782.0,12.95,58464.0,7.5,24.93
TAT-VEH-2029,CNG,Manual,Sedan,First,1288.8,93.8,1488.6,26.23,60605.0,7.86,16.59
TAT-VEH-2030,Petrol,Automatic,Sedan,First,1592.7,108.7,1557.5,17.81,51420.0,8.2,20.25
TAT-VEH-2031,Diesel,Manual,Luxury,First,3109.4,242.8,2532.9,18.47,94091.0,7.39,40.27
TAT-VEH-2032,Petrol,Automatic,SUV,Second,2237.5,,1878.1,18.02,93846.0,6.64,22.62
TAT-VEH-2033,Petrol,Automatic,Sedan,Second,1339.8,108.2,1447.4,13.02,40924.0,9.18,18.98
TAT-VEH-2034,Petrol,Automatic,SUV,First,2006.5,137.3,1829.9,14.02,27284.0,9.73,27.05
TAT-VEH-2035,Diesel,Manual,Sedan,Third,1225.0,,1424.2,13.37,48171.0,7.83,14.84
TAT-VEH-2036,Petrol,Automatic,Hatchback,First,1302.2,99.6,1412.7,11.53,78721.0,7.26,14.83
TAT-VEH-2037,Diesel,Manual,Sedan,Second,1601.8,127.9,1606.5,24.06,2255.0,9.42,25.49
TAT-VEH-2038,Petrol,Manual,Luxury,Second,3191.3,240.3,2465.5,20.42,219257.0,5.11,34.03
TAT-VEH-2039,Petrol,Manual,Luxury,Second,2993.6,203.5,2373.6,15.7,11089.0,9.23,36.63
TAT-VEH-2040,Diesel,Automatic,Hatchback,Third,1259.2,84.1,1304.3,23.66,30591.0,9.93,14.72
TAT-VEH-2041,Diesel,Manual,Sedan,First,1818.9,144.5,1749.0,18.55,94518.0,6.34,20.98
TAT-VEH-2042,Petrol,Manual,Hatchback,Second,1154.2,88.6,1406.7,14.77,13472.0,,16.24
TAT-VEH-2043,Diesel,Automatic,Luxury,First,3048.5,242.8,2433.6,19.16,31150.0,8.5,42.38
TAT-VEH-2044,CNG,Automatic,Luxury,Second,2558.5,196.7,2202.7,24.25,8401.0,9.05,33.34
TAT-VEH-2045,Diesel,Manual,Sedan,Second,1324.3,87.7,1429.0,18.4,24619.0,8.94,16.84
TAT-VEH-2046,Petrol,Manual,SUV,Second,2022.5,142.1,1803.9,18.93,10773.0,9.07,24.51
TAT-VEH-2047,Petrol,Automatic,SUV,First,2274.0,171.8,2005.0,15.95,22339.0,8.67,31.01
TAT-VEH-2048,CNG,Manual,Sedan,Second,1446.7,80.7,1463.1,25.92,23040.0,9.84,15.27
TAT-VEH-2049,Petrol,Manual,Hatchback,First,1161.6,107.2,1405.0,18.59,226395.0,4.07,10.69
TAT-VEH-2050,CNG,Manual,Sedan,First,1416.6,111.5,1550.4,25.28,238772.0,3.55,9.06
TAT-VEH-2051,,Automatic,SUV,Second,1864.3,154.5,1756.1,16.28,7487.0,9.9,24.6
TAT-VEH-2052,Electric,Automatic,SUV,First,0.0,100.5,970.7,,60253.0,8.13,14.51
TAT-VEH-2053,Diesel,Automatic,Sedan,Second,1557.0,131.7,1597.8,19.42,4391.0,9.38,21.63
TAT-VEH-2054,Electric,Automatic,Luxury,First,0.0,195.8,1307.2,21.57,3380.0,9.13,33.05
TAT-VEH-2055,Petrol,Manual,Hatchback,First,972.4,57.1,1072.0,15.76,7009.0,9.82,8.84
TAT-VEH-2056,Diesel,Manual,Sedan,Second,1754.2,140.8,1735.7,18.96,153487.0,4.71,18.23
TAT-VEH-2057,Petrol,Manual,SUV,First,1831.6,137.4,1736.3,23.25,129256.0,5.51,20.02
TAT-VEH-2058,Diesel,Manual,SUV,First,2178.5,144.9,1790.7,,11701.0,10.0,25.33
TAT-VEH-2059,Diesel,Manual,Sedan,Second,1244.0,99.2,1448.9,13.43,9936.0,10.0,17.09
TAT-VEH-2060,CNG,Automatic,Hatchback,First,1297.3,107.3,1496.1,25.16,14381.0,9.63,18.34
TAT-VEH-2061,Electric,Automatic,Hatchback,First,0.0,125.0,1092.0,21.06,34613.0,9.47,17.59
TAT-VEH-2062,Diesel,Automatic,Sedan,First,1632.4,136.4,1529.7,19.88,39948.0,8.51,21.99
TAT-VEH-2063,Petrol,Manual,Sedan,Second,1574.8,98.1,1614.7,17.25,13273.0,8.62,22.24
TAT-VEH-2064,Petrol,Automatic,Hatchback,Second,1047.8,60.6,1231.3,19.35,65591.0,8.29,10.92
TAT-VEH-2065,Diesel,Automatic,SUV,Second,2060.4,156.2,1896.0,14.78,18669.0,9.61,29.25
TAT-VEH-2066,Petrol,Manual,Sedan,First,,94.9,1465.8,13.83,116873.0,6.5,14.8
TAT-VEH-2067,Petrol,Automatic,SUV,Second,1934.8,136.5,1724.6,16.79,50115.0,8.22,24.67
TAT-VEH-2068,Petrol,Manual,SUV,Second,2255.4,178.9,2019.7,17.81,27800.0,9.58,26.25
TAT-VEH-2069,Petrol,Manual,Hatchback,Second,1316.5,,1454.3,22.08,72210.0,7.15,16.54
TAT-VEH-2070,Petrol,Manual,Hatchback,First,1199.3,100.2,1316.7,,78648.0,7.09,17.42
TAT-VEH-2071,Petrol,Manual,SUV,Second,1754.3,,1747.6,15.33,17443.0,,22.79
TAT-VEH-2072,Petrol,Manual,Sedan,Second,1627.1,129.3,1604.0,12.83,20679.0,9.26,25.35
TAT-VEH-2073,Petrol,Automatic,SUV,First,2002.8,144.9,1770.5,13.81,125668.0,5.56,23.44
TAT-VEH-2074,Electric,Automatic,SUV,First,0.0,191.3,1208.1,20.52,10101.0,9.1,27.89
TAT-VEH-2075,Petrol,Automatic,SUV,Second,1417.9,96.6,1501.4,17.47,3938.0,9.26,18.19
TAT-VEH-2076,Petrol,Automatic,Luxury,First,3306.1,273.2,2587.3,16.27,29236.0,8.81,43.03
TAT-VEH-2077,Diesel,Manual,Sedan,Third,1493.2,112.4,1581.0,15.29,74698.0,,17.46
TAT-VEH-2078,Petrol,Automatic,Sedan,Second,1738.5,113.9,1576.3,14.19,68463.0,7.9,16.96
TAT-VEH-2079,Electric,Manual,Sedan,First,0.0,174.2,1148.4,24.19,115395.0,7.25,22.67
TAT-VEH-2080,,Manual,Hatchback,First,1032.7,79.0,1303.1,19.98,36284.0,8.84,12.36
TAT-VEH-2081,Petrol,Manual,Sedan,First,862.7,74.9,1334.1,17.21,6744.0,10.0,16.29
TAT-VEH-2082,Petrol,Manual,Hatchback,Third,1238.9,107.6,1446.9,16.65,41978.0,9.4,19.41
TAT-VEH-2083,CNG,Manual,Luxury,First,3109.6,237.3,2485.9,27.75,69809.0,8.27,35.62
TAT-VEH-2084,Electric,Manual,Sedan,Second,0.0,125.2,1064.9,,6409.0,9.66,22.42
TAT-VEH-2085,Diesel,Manual,Sedan,First,1159.9,98.7,1378.5,17.92,10529.0,9.51,19.09
TAT-VEH-2086,Diesel,Automatic,Sedan,First,1302.3,97.7,1437.7,16.44,2557.0,10.0,19.93
TAT-VEH-2087,Petrol,Manual,Hatchback,First,1610.3,129.0,1627.7,16.25,42525.0,8.35,20.78
TAT-VEH-2088,Electric,Manual,Hatchback,First,0.0,86.2,995.7,,100011.0,5.81,12.26
TAT-VEH-2089,Petrol,Manual,Sedan,Third,1436.9,113.1,1604.4,14.95,51980.0,8.61,21.2
TAT-VEH-2090,Electric,Automatic,Hatchback,First,0.0,124.0,1078.0,21.49,182883.0,,12.81
TAT-VEH-2091,Diesel,Manual,Sedan,First,,143.2,1742.8,15.18,4930.0,9.08,28.7
TAT-VEH-2092,Diesel,Manual,SUV,First,1835.3,145.1,1706.9,16.4,106987.0,6.74,21.73
TAT-VEH-2093,Diesel,Manual,SUV,First,1475.4,113.5,1529.4,21.27,77707.0,7.52,19.87
TAT-VEH-2094,Petrol,Manual,SUV,First,1955.4,,1779.4,16.19,18975.0,8.41,26.88
TAT-VEH-2095,Petrol,Manual,Hatchback,Second,1157.2,74.8,1357.7,15.81,165423.0,5.17,10.03
TAT-VEH-2096,Petrol,Manual,SUV,First,1898.0,161.8,1800.9,16.42,17282.0,9.89,25.22
TAT-VEH-2097,Petrol,Manual,SUV,First,1969.3,171.6,1904.7,15.78,101044.0,6.24,26.63
TAT-VEH-2098,Diesel,Manual,Hatchback,First,1236.6,97.5,1380.0,22.48,97693.0,7.77,13.59
TAT-VEH-2099,Petrol,Manual,SUV,Third,1960.5,166.1,1853.6,15.87,65783.0,,25.3
TAT-VEH-2100,Petrol,Automatic,Hatchback,First,1007.4,,1308.7,11.13,39300.0,9.95,15.83
TAT-VEH-2101,Electric,Manual,SUV,First,0.0,120.1,947.0,26.08,7753.0,9.33,18.52
TAT-VEH-2102,CNG,Manual,Luxury,Second,3187.5,239.6,2570.7,25.24,36165.0,8.85,38.65
TAT-VEH-2103,Electric,Manual,Hatchback,First,0.0,150.9,1113.1,20.53,21858.0,8.04,22.26
TAT-VEH-2104,Electric,Automatic,SUV,First,0.0,,974.2,18.87,72707.0,7.69,15.64
TAT-VEH-2105,Petrol,Manual,Sedan,First,1108.1,89.6,1369.7,16.69,65871.0,8.06,17.12
TAT-VEH-2106,Petrol,Manual,Luxury,Second,2172.9,166.6,1928.7,15.15,110665.0,6.59,24.17
TAT-VEH-2107,Diesel,Automatic,Sedan,First,1645.8,111.5,1600.7,23.41,2672.0,9.39,22.07
TAT-VEH-2108,Diesel,Manual,SUV,Second,2124.8,165.6,1957.2,18.03,76521.0,7.05,28.63
TAT-VEH-2109,Petrol,Manual,Hatchback,First,,99.5,1452.1,12.99,127465.0,6.84,13.35
TAT-VEH-2110,CNG,Manual,Hatchback,First,987.7,,1300.8,26.29,72079.0,7.76,13.55
TAT-VEH-2111,Petrol,Automatic,Hatchback,First,1090.8,,1393.3,18.28,8277.0,10.0,16.56
TAT-VEH-2112,Petrol,Manual,Luxury,First,2887.9,202.0,2260.5,16.01,5815.0,9.32,38.98
TAT-VEH-2113,Diesel,Automatic,SUV,Second,1599.0,125.5,1712.2,20.89,2948.0,9.45,24.91
TAT-VEH-2114,Diesel,Automatic,SUV,First,1813.2,121.9,1615.4,18.89,46589.0,8.96,20.55
TAT-VEH-2115,Diesel,Manual,Luxury,First,3253.9,230.7,2472.6,19.65,46702.0,7.49,37.02
TAT-VEH-2116,Petrol,Manual,Hatchback,First,1411.1,,1492.9,18.99,197129.0,,11.2
TAT-VEH-2117,CNG,Manual,Sedan,Third,1414.1,94.8,1522.6,25.75,24841.0,9.75,17.49
TAT-VEH-2118,Petrol,Manual,Hatchback,First,1310.5,91.7,1395.7,,20150.0,8.52,20.11
TAT-VEH-2119,Petrol,Manual,Hatchback,Third,909.9,65.7,1145.5,19.56,46068.0,,9.93
TAT-VEH-2120,CNG,Automatic,Hatchback,First,1295.9,107.2,1479.4,19.77,80590.0,8.62,17.24
TAT-VEH-2121,Electric,Automatic,Sedan,First,0.0,132.0,1094.1,27.13,126247.0,5.36,16.23
TAT-VEH-2122,CNG,Automatic,Hatchback,First,1076.4,61.7,1355.5,21.09,75133.0,7.76,11.0
TAT-VEH-2123,CNG,Manual,Hatchback,First,1243.1,106.9,1388.8,23.25,27034.0,9.07,18.53
TAT-VEH-2124,Diesel,Automatic,Hatchback,First,1159.8,76.9,1405.9,151.04183343717585,47343.0,6.76,14.19
TAT-VEH-2125,Diesel,Automatic,Hatchback,First,1395.1,103.9,1616.4,18.59,89301.0,7.09,18.29
TAT-VEH-2126,Petrol,Automatic,Luxury,Third,2643.2,203.6,2165.2,18.52,32354.0,9.14,34.88
TAT-VEH-2127,Petrol,Manual,SUV,Second,2154.9,164.0,1849.7,12.33,12990.0,9.64,29.04
TAT-VEH-2128,Petrol,Automatic,Luxury,Second,2881.2,229.2,2311.1,16.28,10370.0,10.0,34.09
TAT-VEH-2129,Petrol,Manual,Sedan,First,1466.3,,1553.2,,2007.0,9.51,258.39608183802966
TAT-VEH-2130,Diesel,Manual,Hatchback,First,1169.4,77.4,1381.0,19.83,59001.0,8.54,11.35
TAT-VEH-2131,Diesel,Manual,SUV,First,1786.6,160.1,1746.0,18.82,7300.0,9.18,28.62
TAT-VEH-2132,Petrol,Automatic,Hatchback,Second,1194.9,91.9,1475.7,15.78,14578.0,8.54,20.04
TAT-VEH-2133,Petrol,Automatic,Hatchback,Third,1187.6,87.3,1328.2,13.85,17914.0,8.51,15.01
TAT-VEH-2134,Diesel,Manual,Hatchback,First,1233.2,104.1,1354.9,17.57,38983.0,7.81,17.31
TAT-VEH-2135,Petrol,Manual,Hatchback,First,1209.7,93.7,1463.0,16.36,24834.0,9.7,16.67
TAT-VEH-2136,CNG,Manual,Hatchback,First,1316.7,103.5,1355.9,26.39,52532.0,,18.95
TAT-VEH-2137,Diesel,Manual,Sedan,First,1682.7,156.1,1719.0,17.32,4576.0,9.83,27.29
TAT-VEH-2138,Diesel,Manual,SUV,First,1735.3,126.8,1830.2,,7954.0,9.41,26.64
TAT-VEH-2139,Diesel,Manual,Hatchback,First,1327.3,95.7,1453.2,20.72,33121.0,8.79,18.05
TAT-VEH-2140,CNG,Automatic,Hatchback,Second,1019.0,77.8,1245.1,24.43,20492.0,,15.11
TAT-VEH-2141,Petrol,Manual,SUV,First,2145.0,173.7,1932.1,17.99,17782.0,9.03,29.9
TAT-VEH-2142,Diesel,Manual,Hatchback,First,1290.0,78.7,1395.7,16.46,5122.0,10.0,17.44
TAT-VEH-2143,Diesel,Manual,Hatchback,Third,910.3,,1189.1,14.02,103730.0,6.86,4.59
TAT-VEH-2144,Petrol,Automatic,SUV,First,2021.2,144.5,1851.8,13.9,54968.0,8.14,24.53
TAT-VEH-2145,CNG,Automatic,Hatchback,First,1126.7,64.9,1254.6,22.97,7835.0,10.0,13.64
TAT-VEH-2146,Diesel,Automatic,Hatchback,First,1083.2,76.1,1403.7,18.78,5027.0,8.79,17.04
TAT-VEH-2147,Diesel,Manual,Sedan,First,1768.2,138.6,1727.6,17.22,167771.0,5.78,18.28
TAT-VEH-2148,CNG,Manual,Hatchback,First,1098.9,71.7,1350.2,25.98,53440.0,8.67,11.66
TAT-VEH-2149,CNG,Manual,Sedan,Second,1336.7,83.1,1394.2,23.92,26316.0,8.76,15.9
TAT-VEH-2150,Diesel,Automatic,SUV,First,2016.9,152.1,1900.5,19.42,56439.0,9.17,23.87
TAT-VEH-2151,CNG,Automatic,Hatchback,First,1299.8,107.8,1461.6,24.82,65538.0,6.82,14.73
TAT-VEH-2152,Diesel,Automatic,Sedan,Second,1469.7,89.9,1503.0,19.55,70128.0,7.48,16.59
TAT-VEH-2153,Diesel,Automatic,Sedan,First,1731.3,139.7,1658.5,18.93,31243.0,8.18,24.68
TAT-VEH-2154,Diesel,Automatic,Hatchback,Second,1276.6,105.6,1411.0,20.43,27286.0,,19.34
TAT-VEH-2155,Diesel,Manual,Sedan,Second,1062.4,91.1,1384.0,16.77,2499.0,9.06,19.71
TAT-VEH-2156,Petrol,Automatic,Hatchback,First,1117.6,98.4,1365.0,19.7,119506.0,6.65,12.86
TAT-VEH-2157,CNG,Manual,Sedan,Second,1385.6,130.3,1518.0,24.03,43607.0,,19.34
TAT-VEH-2158,CNG,Manual,Hatchback,First,1268.9,,1389.2,21.88,12219.0,9.16,17.26
TAT-VEH-2159,Petrol,Manual,Sedan,Third,973.0,74.3,1311.2,16.06,115435.0,6.74,10.33
TAT-VEH-2160,CNG,Manual,Hatchback,First,1579.4,113.5,1555.1,22.8,112894.0,6.41,15.62
TAT-VEH-2161,,Manual,SUV,Third,2130.8,159.8,1889.4,17.5,205703.0,3.27,20.28
TAT-VEH-2162,Petrol,Manual,Hatchback,Second,1219.3,109.8,1452.0,22.13,95237.0,8.76,15.71
TAT-VEH-2163,Diesel,Manual,Sedan,First,1734.3,113.9,1545.9,,277050.0,1.59,7.56
TAT-VEH-2164,Petrol,Manual,Sedan,First,1966.7,137.2,1707.8,16.5,14628.0,8.05,23.76
TAT-VEH-2165,,Manual,SUV,Third,2215.7,182.7,1999.1,,85103.0,6.86,26.81
TAT-VEH-2166,CNG,Manual,Sedan,Second,1687.8,138.8,1650.9,25.41,79929.0,6.76,22.06
TAT-VEH-2167,Diesel,Manual,SUV,First,2030.7,147.9,1883.3,16.52,13816.0,9.9,25.63
TAT-VEH-2168,Petrol,Manual,SUV,Second,1962.6,157.4,1878.8,13.63,6663.0,9.8,29.68
TAT-VEH-2169,Petrol,Automatic,SUV,First,1879.1,145.0,1806.1,12.2,176756.0,4.99,21.77
TAT-VEH-2170,Diesel,Automatic,Hatchback,First,1073.1,98.5,1462.8,21.05,17796.0,9.07,19.44
TAT-VEH-2171,Electric,Automatic,Sedan,First,0.0,141.9,1100.6,,94120.0,6.94,16.44
TAT-VEH-2172,Diesel,Automatic,SUV,First,1826.2,149.3,1794.9,19.07,2186.0,9.51,29.06
TAT-VEH-2173,Petrol,Manual,Luxury,Second,2452.8,215.7,2118.5,-13.272478907454685,2956.0,9.67,38.72
TAT-VEH-2174,Diesel,Automatic,SUV,First,1979.0,155.6,1954.3,23.45,30220.0,9.44,27.26
TAT-VEH-2175,Diesel,Manual,Sedan,Second,1161.1,87.7,1474.8,16.9,14274.0,9.59,19.31
TAT-VEH-2176,Diesel,Manual,Hatchback,First,1225.6,100.6,1431.1,12.95,54680.0,,16.21
TAT-VEH-2177,Petrol,Automatic,Sedan,First,1490.7,107.4,1559.6,16.88,39517.0,8.97,16.31
TAT-VEH-2178,Diesel,Manual,SUV,First,2034.7,181.3,1983.4,,5629.0,10.0,30.31
TAT-VEH-2179,Diesel,Automatic,Sedan,First,1393.6,106.7,1497.2,21.77,9987.0,9.69,22.48
TAT-VEH-2180,Electric,Automatic,Sedan,First,0.0,133.2,1050.2,21.05,24100.0,9.33,18.03
TAT-VEH-2181,Petrol,Automatic,SUV,First,2767.2,197.5,2256.0,,11239.0,10.0,34.53
TAT-VEH-2182,Diesel,Automatic,Sedan,First,1770.0,145.9,1738.2,22.92,72708.0,7.32,23.34
TAT-VEH-2183,,Manual,SUV,First,0.0,161.7,1163.4,,26209.0,8.54,23.4
TAT-VEH-2184,Petrol,Manual,Sedan,First,1249.1,87.7,1364.7,13.8,6414.0,8.91,16.43
TAT-VEH-2185,Electric,Manual,Hatchback,First,0.0,,1050.1,21.81,31804.0,9.0,22.61
TAT-VEH-2186,Diesel,Manual,Sedan,Second,1544.6,97.7,1546.7,23.31,6285.0,8.51,18.36
TAT-VEH-2187,Petrol,Automatic,SUV,Third,1846.0,,1793.1,13.52,8212.0,9.84,23.39
TAT-VEH-2188,Petrol,Automatic,Hatchback,First,1044.8,83.8,1313.9,13.72,14327.0,,16.37
TAT-VEH-2189,,Automatic,Hatchback,First,996.0,95.2,1408.4,20.34,90324.0,7.9,16.46
TAT-VEH-2190,Petrol,Manual,Luxury,First,3165.9,228.2,2393.4,13.77,118330.0,6.02,35.92
TAT-VEH-2191,Diesel,Manual,Hatchback,Third,,66.8,1247.4,19.43,80758.0,7.37,9.81
TAT-VEH-2192,Petrol,Manual,Sedan,First,1691.6,116.1,1628.9,10.85,20296.0,,19.39
TAT-VEH-2193,Diesel,Manual,Sedan,First,1696.8,111.2,1617.8,25.2,16313.0,10.0,20.35
TAT-VEH-2194,Petrol,Automatic,Sedan,First,1772.8,149.0,1781.5,11.46,37848.0,8.31,27.63
TAT-VEH-2195,CNG,Manual,Sedan,First,1327.5,118.1,1471.1,23.86,59582.0,8.21,20.11
TAT-VEH-2196,Electric,Manual,Hatchback,First,0.0,148.0,1188.4,21.92,227746.0,3.47,15.65
TAT-VEH-2197,Electric,Manual,Sedan,Second,0.0,,1274.6,26.78,8348.0,9.79,27.83
TAT-VEH-2198,Diesel,Automatic,Sedan,First,1593.1,,1608.4,15.29,4275.0,9.52,23.03
TAT-VEH-2199,Petrol,Automatic,SUV,First,2156.1,160.6,1968.6,21.45,55340.0,8.99,27.08
